🇨🇳央视频道🇨🇳,#genre#
CCTV4,http://221.222.162.206:8888/rtp/239.3.1.105:8092
CCTV4,http://111.196.129.152:20000/udp/239.3.1.213:4220
CCTV4,http://222.129.139.229:8888/rtp/239.3.1.214:4220$组播源
CCTV4,http://123.56.129.203:5431/rtp/225.1.8.104:8216
CCTV4,http://222.129.139.229:8888/udp/239.3.1.214:4220
CCTV4,http://114.252.238.87:8000/rtp/239.3.1.105:8092$组播源
CCTV4,http://114.243.110.0:4000/rtp/239.3.1.213:4220
CCTV4,http://183.144.192.51:6868/rtp/233.50.201.4:5140
CCTV4,http://222.95.92.12:4000/rtp/239.49.1.4:6000$江苏电信组播源
CCTV4,http://221.222.162.206:8888/rtp/239.3.1.213:4220
CCTV4,http://221.219.96.192:8012/rtp/239.3.1.105:8092?$北京联通
CCTV4,http://111.196.129.152:20000/rtp/239.3.1.213:4220
CCTV4,http://123.113.187.204:8000/rtp/239.3.1.213:4220$组播源
CCTV4,http://123.117.237.15:8680/rtp/239.3.1.105:8092
CCTV4,http://222.129.139.229:8888/rtp/239.3.1.105:8092$组播源
CCTV4,http://123.122.163.183:19999/udp/239.3.1.105:8092
CCTV4,http://222.129.139.229:8888/rtp/239.3.1.105:8092
CCTV4,http://123.117.174.237:30000/rtp/239.3.1.214:4220
CCTV4,http://222.129.139.229:8888/rtp/239.3.1.213:4220
CCTV4,http://221.219.79.161:4000/udp/239.3.1.214:4220
CCTV4,http://123.117.174.237:30000/rtp/239.3.1.213:4220
CCTV4,http://221.219.96.192:8012/rtp/239.3.1.214:4220?$北京联通
CCTV4,http://sweetown.fun:4000/rtp/239.3.1.105:8092$1920x1080
CCTV4,http://123.117.237.15:8680/rtp/239.3.1.214:4220$组播源
CCTV4,http://114.249.230.215:9888/udp/239.3.1.213:4220
CCTV4,http://123.113.249.203:8888/udp/239.3.1.213:4220
CCTV4,http://113.13.242.220:4022/udp/239.81.0.16:4056
CCTV4,http://60.2.190.206:4000/rtp/239.253.92.251:6141$组播源
CCTV4,http://221.219.79.161:4000/udp/239.3.1.105:8092
CCTV4,http://222.129.139.91:8888/udp/239.3.1.213:4220
CCTV4,http://114.249.230.215:9888/udp/239.3.1.214:4220
CCTV4,http://171.107.73.129:4000/udp/239.81.0.96:4056
CCTV4,http://222.129.139.229:8888/udp/239.3.1.213:4220
CCTV4,http://114.249.215.204:9888/udp/239.3.1.105:8092
CCTV4,http://114.243.110.0:4000/rtp/239.3.1.105:8092$dsj
CCTV4,http://222.129.139.91:8888/rtp/239.3.1.213:4220$组播源
CCTV4,http://117.32.84.31:8025/rtp/239.112.205.202:5140$组播源
CCTV4,http://222.129.139.91:8888/udp/239.3.1.214:4220$订阅源
CCTV4,http://114.83.223.132:9999/rtp/239.45.0.2:5140$组播源
CCTV4,http://60.7.56.33:4000/udp/239.253.93.192:6370
CCTV4,http://60.7.56.33:4000/udp/239.253.92.251:6141
CCTV4,http://221.219.79.161:4000/udp/239.3.1.213:4220
CCTV4,http://60.2.190.206:4000/udp/239.253.92.251:6141
CCTV4,http://114.249.215.204:9888/udp/239.3.1.214:4220
CCTV4,http://123.117.174.237:30000/rtp/239.3.1.105:8092
CCTV4,http://114.83.223.132:9999/udp/239.45.0.2:5140
CCTV4,http://60.7.56.33:4000/udp/239.253.93.193:6371
CCTV4,http://221.219.79.161:4000/rtp/239.3.1.105:8092$dsj
CCTV4,http://123.113.249.203:8888/udp/239.3.1.213:4220$订阅源
CCTV4,http://114.243.110.0:4000/rtp/239.3.1.105:8092$组播源
CCTV4,http://111.196.129.152:20000/udp/239.3.1.105:8092
CCTV4,http://114.252.239.133:9876/udp/239.3.1.214:4220
CCTV4,http://60.2.190.206:4000/rtp/239.253.93.193:6371$组播源
CCTV4,http://111.196.129.152:20000/rtp/239.3.1.105:8092
CCTV4,http://115.49.74.158:4000/rtp/225.1.5.31:1342$组播源
CCTV4,http://221.222.162.206:8888/rtp/239.3.1.214:4220
CCTV4,http://60.26.63.45:8000/udp/225.1.1.150:5002
CCTV4,http://222.129.139.91:8888/rtp/239.3.1.213:4220
CCTV4,http://123.113.187.204:8000/udp/239.3.1.214:4220
CCTV4,http://www.erbao1981.top:8188/udp/239.76.253.154:9000
CCTV4,http://60.7.56.33:4000/rtp/239.253.93.192:6370
CCTV4,http://222.129.139.229:8888/rtp/239.3.1.214:4220
CCTV4,http://113.100.72.88:8899/udp/239.77.1.163:5146
CCTV4,http://14.19.168.64:4022/udp/239.77.1.163:5146
CCTV4,http://114.249.230.215:9888/udp/239.3.1.105:8092
CCTV4,http://60.2.190.206:4000/udp/239.253.93.193:6371
CCTV4,http://222.129.139.229:8888/rtp/239.3.1.213:4220$组播源
CCTV4,http://221.219.79.161:4000/rtp/239.3.1.214:4220
CCTV4,http://nas.tuyuannet.cn:8800/rtp/239.37.1.11:5540
CCTV4,http://114.243.110.0:4000/rtp/239.3.1.214:4220$组播源
CCTV4,http://113.65.5.217:85/udp/239.77.1.163:5146
CCTV4,http://111.196.135.75:8686/rtp/239.3.1.105:8092$dsj
CCTV4,http://123.113.249.203:8888/udp/239.3.1.214:4220
CCTV4,http://114.252.238.87:8000/udp/239.3.1.105:8092
CCTV4,http://ikuai.zlsip.top:4022/rtp/239.3.1.214:4220
CCTV4,http://60.2.190.206:4000/udp/239.253.93.192:6370
CCTV4,http://222.129.139.229:8888/udp/239.3.1.105:8092
CCTV4,http://111.196.129.152:20000/rtp/239.3.1.214:4220
CCTV4,http://115.171.80.176:1688/udp/225.1.8.4:8092
CCTV4,http://www.erbao1981.top:8188/udp/239.76.253.95:9000
CCTV4,http://114.252.238.87:8000/rtp/239.3.1.214:4220
CCTV5,http://114.249.215.204:9888/udp/239.3.1.173:8001
CCTV5,http://221.219.79.161:4000/udp/239.3.1.173:8001
CCTV5,http://221.219.79.161:4000/rtp/239.3.1.173:8001
CCTV5,http://115.171.80.176:1688/udp/225.1.8.89:8000
CCTV5,http://222.129.139.229:8888/rtp/239.3.1.173:8001
CCTV5,http://125.82.168.238:8888/rtp/235.254.198.142:1846$组播源
CCTV5,http://221.219.96.192:8012/rtp/239.3.1.173:8001?$北京联通
CCTV5,http://114.83.223.132:9999/rtp/239.45.1.69:5140$组播源
CCTV5,http://222.129.139.91:8888/udp/239.3.1.173:8001
CCTV5,http://222.95.92.12:4000/rtp/239.49.1.5:6000$江苏电信组播源
CCTV5,http://hebdx.chunfengyun.top:4022/rtp/239.254.201.153:7206$组播源
CCTV5,http://123.56.129.203:5431/rtp/225.1.8.93:8000$组播源
CCTV5,http://111.196.135.75:8686/rtp/239.3.1.173:8001$dsj
CCTV5,http://113.13.242.220:4022/udp/239.81.0.232:4056
CCTV5,http://125.82.171.210:8888/rtp/235.254.198.142:1846$组播源
CCTV5,http://123.117.174.237:30000/rtp/239.3.1.173:8001$组播源
CCTV5,http://60.2.190.206:4000/udp/239.253.92.181:6046
CCTV5,http://183.144.192.51:6868/rtp/233.50.201.197:5140
CCTV5,http://221.222.162.206:8888/rtp/239.3.1.173:8001$组播源
CCTV5,http://111.196.129.152:20000/udp/239.3.1.173:8001
CCTV5,http://222.129.139.229:8888/rtp/239.3.1.173:8001$组播源
CCTV5,http://sweetown.fun:4000/rtp/239.3.1.173:8001$1920x1080
CCTV5,http://xeace.cn:8888/rtp/239.93.42.37:5140$组播源
CCTV5,http://114.83.223.132:9999/udp/239.45.1.69:5140
CCTV5,http://60.7.56.33:4000/udp/239.253.92.181:6046
CCTV5,http://125.82.168.238:8888/rtp/235.254.198.54:1492$组播源
CCTV5,http://123.113.187.204:8000/rtp/239.3.1.173:8001$组播源
CCTV5,http://ikuai.zlsip.top:4022/rtp/239.3.1.173:8001
CCTV5,http://114.252.238.87:8000/udp/239.3.1.173:8001
CCTV5,http://125.82.171.210:8888/rtp/235.254.198.54:1492$组播源
CCTV5,http://114.243.110.0:4000/rtp/239.3.1.173:8001$dsj
CCTV5,http://114.249.230.215:9888/udp/239.3.1.173:8001
CCTV5,http://123.113.187.204:8000/rtp/239.3.1.173:8001
CCTV5,http://221.219.79.161:4000/rtp/239.3.1.173:8001$组播源
CCTV5,http://114.252.236.205:8000/rtp/239.3.1.173:8001
CCTV5,http://60.26.63.45:8000/udp/225.1.1.160:5002
CCTV5,http://123.122.162.7:19999/udp/239.3.1.173:8001
CCTV5,http://60.7.56.33:4000/rtp/239.253.92.181:6046$组播源
CCTV5,http://115.49.74.158:4000/rtp/225.1.4.159:1195$组播源
CCTV5,http://115.171.80.176:1688/udp/225.1.8.93:8000
CCTV5,http://119.32.12.32:2901/udp/224.1.100.82:11111
CCTV5,http://221.219.79.161:4000/rtp/239.3.1.173:8001$dsj
CCTV5,http://114.243.110.0:4000/rtp/239.3.1.173:8001
CCTV5,http://60.2.190.206:4000/rtp/239.253.92.181:6046$组播源
CCTV5,http://123.113.249.203:8888/udp/239.3.1.173:8001
CCTV5,http://123.56.129.203:5431/rtp/225.1.8.93:8000
CCTV5,http://114.252.238.87:8000/rtp/239.3.1.173:8001
CCTV5,http://sweetown.fun:4000/rtp/239.3.1.173:8001
CCTV5,http://221.219.96.192:8012/rtp/239.3.1.130:8004?$北京联通
CCTV5,http://114.252.238.87:8000/rtp/239.3.1.173:8001$组播源
CCTV5,http://nas.laoknas.com:9000/rtp/232.0.0.171:1234$组播源
CCTV5,http://111.196.129.152:20000/rtp/239.3.1.173:8001
CCTV5,http://123.157.31.182:7912/rtp/233.50.201.197:5140$组播源
CCTV5,http://123.56.129.203:5431/rtp/225.1.8.89:8000
CCTV5,http://60.7.56.33:4000/rtp/239.253.92.181:6046
CCTV5,http://222.95.92.12:4000/rtp/239.49.9.32:6000
CCTV5,http://114.243.110.0:4000/rtp/239.3.1.173:8001$组播源
CCTV5,http://113.100.72.88:8899/udp/239.77.0.170:5146
CCTV5,http://222.129.139.229:8888/udp/239.3.1.173:8001
CCTV5,http://60.2.190.206:4000/rtp/239.253.92.181:6046
CCTV5,http://114.249.229.24:8888/udp/239.3.1.173:8001
CCTV5,http://ha.xushining.com:50000/udp/225.1.1.160:5002
CCTV5,http://60.7.56.33:4000/rtp/239.253.92.181:6046$1920x1080
CCTV5,http://221.222.162.206:8888/rtp/239.3.1.173:8001
CCTV5,http://113.65.5.217:85/udp/239.77.0.170:5146
CCTV5,http://111.196.191.248:5555/rtp/239.3.1.173:8001
CCTV5,http://171.107.73.129:4000/udp/239.81.0.232:4056
CCTV5,http://218.241.192.50:8808/rtp/239.3.1.173:8001
CCTV5,http://114.252.239.133:9876/udp/239.3.1.173:8001
CCTV5,http://123.117.237.15:8680/rtp/239.3.1.173:8001
CCTV5,http://123.113.187.204:8000/udp/239.3.1.173:8001
CCTV5,http://123.113.187.204:8000/rtp/239.3.1.130:8004
CCTV5,http://www.erbao1981.top:8188/udp/239.76.253.155:9000
CCTV5,http://123.117.174.237:30000/rtp/239.3.1.173:8001
CCTV5,http://14.19.168.64:4022/udp/239.77.0.170:5146
CCTV5,http://117.32.84.31:8025/rtp/239.112.205.222:5140$组播源
CCTV5+,http://125.82.171.210:8888/rtp/235.254.198.122:1764$组播源
CCTV5+,http://111.196.129.152:20000/rtp/239.3.1.130:8004
CCTV5+,http://222.129.139.91:8888/udp/239.3.1.130:8004
CCTV5+,http://123.113.187.204:8000/rtp/239.3.1.130:8004
CCTV5+,http://221.219.79.161:4000/rtp/239.3.1.130:8004$dsj
CCTV5+,http://14.19.168.64:4022/udp/239.77.0.87:5146
CCTV5+,http://114.252.238.87:8000/udp/239.3.1.130:8004
CCTV5+,http://60.2.190.206:4000/udp/239.253.92.82:8013$订阅源
CCTV5+,http://ikuai.zlsip.top:4022/rtp/239.3.1.130:8004
CCTV5+,http://60.7.56.33:4000/rtp/239.253.92.82:8013$组播源
CCTV5+,http://114.243.110.0:4000/rtp/239.3.1.130:8004$dsj
CCTV5+,http://123.113.249.203:8888/udp/239.3.1.130:8004
CCTV5+,http://60.2.190.206:4000/udp/239.253.92.82:8013
CCTV5+,http://125.82.168.238:8888/rtp/235.254.198.122:1764$组播源
CCTV5+,http://123.117.237.15:8680/udp/239.3.1.130:8004$订阅源
CCTV5+,http://sweetown.fun:4000/rtp/239.3.1.130:8004
CCTV5+,http://60.2.190.206:4000/rtp/239.253.92.82:8013
CCTV5+,http://222.129.139.229:8888/rtp/239.3.1.130:8004
CCTV5+,http://222.129.139.229:8888/rtp/239.3.1.130:8004$组播源
CCTV5+,http://119.32.12.32:2901/udp/224.1.100.25:11111
CCTV5+,http://222.129.139.229:8888/udp/239.3.1.130:8004$订阅源
CCTV5+,http://123.157.31.182:7912/rtp/233.50.201.220:5140$组播源
CCTV5+,http://114.252.238.87:8000/udp/239.3.1.130:8004$订阅源
CCTV5+,http://114.249.215.204:9888/udp/239.3.1.130:8004
CCTV5+,http://123.117.174.237:30000/rtp/239.3.1.130:8004
CCTV5+,http://123.117.237.15:8680/rtp/239.3.1.130:8004
CCTV5+,http://111.196.129.152:20000/udp/239.3.1.130:8004$订阅源
CCTV5+,http://115.49.74.158:4000/rtp/225.1.4.75:1104$组播源
CCTV5+,http://111.196.191.248:5555/rtp/239.3.1.130:8004
CCTV5+,http://113.65.5.217:85/udp/239.77.0.87:5146
CCTV5+,http://123.113.249.203:8888/rtp/239.3.1.130:8004$组播源
CCTV5+,http://114.243.110.0:4000/rtp/239.3.1.130:8004
CCTV5+,http://221.219.79.161:4000/udp/239.3.1.130:8004$订阅源
CCTV5+,http://123.117.237.15:8680/rtp/239.3.1.130:8004$组播源
CCTV5+,http://111.196.129.152:20000/udp/239.3.1.130:8004
CCTV5+,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.46:8004$组播源
CCTV5+,http://221.219.79.161:4000/udp/239.3.1.130:8004
CCTV5+,http://60.26.63.45:8000/udp/225.1.1.121:5002
CCTV5+,http://ha.xushining.com:50000/udp/225.1.1.121:5002
CCTV5+,http://60.7.56.33:4000/udp/239.253.92.82:8013
CCTV5+,http://113.100.72.88:8899/udp/239.77.0.87:5146
CCTV5+,http://114.83.223.132:9999/rtp/239.45.0.34:5140$组播源
CCTV5+,http://222.129.139.229:8888/udp/239.3.1.130:8004
CCTV5+,http://183.144.192.51:6868/rtp/233.50.201.220:5140
CCTV5+,http://117.32.84.31:8025/rtp/239.111.205.13:5140$组播源
CCTV5+,http://221.222.162.206:8888/rtp/239.3.1.130:8004$组播源
CCTV5+,http://123.117.174.237:30000/rtp/239.3.1.130:8004$组播源
CCTV5+,http://171.107.73.129:4000/udp/239.81.0.101:4056
CCTV5+,http://123.122.163.183:19999/udp/239.3.1.130:8004
CCTV5+,http://114.249.230.215:9888/udp/239.3.1.130:8004
CCTV5+,http://60.7.56.33:4000/rtp/239.253.92.82:8013
CCTV5+,http://114.249.229.24:8888/udp/239.3.1.130:8004
CCTV5+,http://113.13.242.220:4022/udp/239.81.0.101:4056
CCTV5+,http://114.252.238.87:8000/rtp/239.3.1.130:8004
CCTV5+,http://111.196.135.75:8686/rtp/239.3.1.130:8004$dsj
CCTV5+,http://111.196.135.75:8686/rtp/239.3.1.130:8004$组播源
CCTV5+,http://125.33.89.106:5566/udp/239.3.1.130:8004
CCTV5+,http://60.2.190.206:4000/rtp/239.253.92.82:8013$组播源
CCTV5+,http://125.82.171.210:8888/udp/235.254.199.121:7980$订阅源
CCTV5+,http://113.100.72.88:8899/udp/239.77.0.87:5146$订阅源
CCTV5+,http://114.252.239.133:9876/udp/239.3.1.130:8004
CCTV5+,http://115.171.80.176:1688/udp/225.1.8.20:8004
CCTV5+,http://www.erbao1981.top:8188/udp/239.76.253.168:9000
CCTV5+,http://123.113.187.204:8000/rtp/239.3.1.130:8004$组播源
CCTV5+,http://sweetown.fun:4000/rtp/239.3.1.130:8004$1920x1080
CCTV5+,http://221.219.79.161:4000/rtp/239.3.1.130:8004
CCTV5+,http://222.95.92.12:4000/rtp/239.49.8.137:6000
CCTV5+,http://221.219.79.161:4000/rtp/239.3.1.130:8004$组播源
CCTV5+,http://114.252.236.205:8000/rtp/239.3.1.130:8004
CCTV5+,http://123.113.187.204:8000/udp/239.3.1.130:8004
CCTV5+,http://114.243.110.0:4000/rtp/239.3.1.130:8004$组播源
CCTV5+,http://221.222.162.206:8888/rtp/239.3.1.130:8004
CCTV6,http://114.252.239.133:9876/udp/239.3.1.174:8001
CCTV6,http://nas.tuyuannet.cn:8800/rtp/239.37.0.233:5540
CCTV6,http://114.83.223.132:9999/udp/239.45.1.70:5140
CCTV6,http://221.219.79.161:4000/rtp/239.3.1.174:8001$dsj
CCTV6,http://60.2.190.206:4000/rtp/239.253.92.193:6058
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$1920x1080
CCTV6,http://123.113.249.203:8888/rtp/239.3.1.174:8001$组播源
CCTV6,http://221.222.162.206:8888/rtp/239.3.1.174:8001
CCTV6,http://221.219.79.161:4000/rtp/239.3.1.174:8001$组播源
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058
CCTV6,http://123.113.249.203:8888/rtp/239.3.1.174:8001
CCTV6,http://221.219.79.161:4000/rtp/239.3.1.174:8001
CCTV6,http://115.171.80.176:1688/udp/225.1.8.90:8000
CCTV6,http://123.157.31.182:7912/rtp/233.50.201.198:5140$组播源
CCTV6,http://221.219.96.192:8012/rtp/239.3.1.174:8001?$北京联通
CCTV6,http://222.129.139.229:8888/udp/239.3.1.174:8001
CCTV6,http://111.196.129.152:20000/udp/239.3.1.174:8001
CCTV6,http://114.249.230.215:9888/udp/239.3.1.174:8001
CCTV6,http://123.113.187.204:8000/rtp/239.3.1.174:8001$组播源
CCTV6,http://111.196.129.152:20000/rtp/239.3.1.174:8001
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$组播源
CCTV6,http://119.32.12.32:2901/udp/224.1.100.84:11111
CCTV6,http://hebdx.chunfengyun.top:4022/rtp/239.254.201.154:7207$组播源
CCTV6,http://114.243.110.0:4000/rtp/239.3.1.174:8001$dsj
CCTV6,http://114.252.238.87:8000/rtp/239.3.1.174:8001
CCTV6,http://111.196.129.152:20000/rtp/239.3.1.174:8001$组播源
CCTV6,http://114.249.215.204:9888/udp/239.3.1.174:8001
CCTV6,http://60.2.190.206:4000/udp/239.253.92.193:6058
CCTV6,http://113.100.72.88:8899/udp/239.77.0.171:5146
CCTV6,http://ikuai.zlsip.top:4022/rtp/239.3.1.174:8001
CCTV6,http://123.122.163.183:19999/udp/239.3.1.174:8001
CCTV6,http://114.252.236.205:8000/rtp/239.3.1.174:8001
CCTV6,http://183.144.192.51:6868/rtp/233.50.201.198:5140
CCTV6,http://113.13.242.220:4022/udp/239.81.0.233:4056
CCTV6,http://123.122.162.7:19999/udp/239.3.1.174:8001
CCTV6,http://222.129.139.91:8888/rtp/239.3.1.174:8001$组播源
CCTV6,http://123.113.249.203:8888/udp/239.3.1.174:8001
CCTV6,http://123.56.129.203:5431/rtp/225.1.8.90:8000
CCTV6,http://123.113.187.204:8000/udp/239.3.1.174:8001
CCTV6,http://123.117.237.15:8680/rtp/239.3.1.174:8001$组播源
CCTV6,http://14.19.168.64:4022/udp/239.77.0.171:5146
CCTV6,http://sweetown.fun:4000/rtp/239.3.1.174:8001$1920x1080
CCTV6,http://114.252.238.87:8000/rtp/239.3.1.174:8001$组播源
CCTV6,http://60.26.63.45:8000/udp/225.1.1.195:5002
CCTV6,http://222.129.139.91:8888/udp/239.3.1.174:8001
CCTV6,http://60.2.190.206:4000/rtp/239.253.92.193:6058$组播源
CCTV6,http://222.129.139.91:8888/rtp/239.3.1.174:8001
CCTV6,http://222.95.92.12:4000/rtp/239.49.1.6:6000$江苏电信组播源
CCTV6,http://111.196.135.75:8686/rtp/239.3.1.174:8001$组播源
CCTV6,http://218.241.192.50:8808/rtp/239.3.1.174:8001
CCTV6,http://sweetown.fun:4000/rtp/239.3.1.174:8001
CCTV6,http://125.82.168.238:8888/rtp/235.254.198.55:1496$组播源
CCTV6,http://123.113.187.204:8000/rtp/239.3.1.174:8001
CCTV6,http://114.249.229.24:8888/udp/239.3.1.174:8001
CCTV6,http://117.32.84.31:8025/rtp/239.112.205.223:5140$组播源
CCTV6,http://114.83.223.132:9999/rtp/239.45.1.70:5140$组播源
CCTV6,http://itms.xznet.org:41097/rtp/239.254.200.15:6000
CCTV6,http://123.117.174.237:30000/rtp/239.3.1.174:8001
CCTV6,http://60.7.56.33:4000/udp/239.253.92.193:6058
CCTV6,http://125.82.171.210:8888/rtp/235.254.198.143:1852$组播源
CCTV6,http://221.219.79.161:4000/udp/239.3.1.174:8001
CCTV6,http://114.252.238.87:8000/udp/239.3.1.174:8001
CCTV6,http://125.33.89.106:5566/udp/239.3.1.174:8001
CCTV6,http://113.65.5.217:85/udp/239.77.0.171:5146
CCTV6,http://115.171.80.176:1688/udp/225.1.8.84:8000
CCTV6,http://125.82.171.210:8888/rtp/235.254.198.55:1496$组播源
CCTV6,http://125.82.168.238:8888/rtp/235.254.198.143:1852$组播源
CCTV6,http://171.107.73.129:4000/udp/239.81.0.233:4056
CCTV6,http://114.243.110.0:4000/rtp/239.3.1.174:8001
CCTV6,http://115.49.74.158:4000/rtp/225.1.4.160:1196$组播源
CCTV6,http://222.129.139.229:8888/rtp/239.3.1.174:8001
CCTV6,http://114.243.110.0:4000/rtp/239.3.1.174:8001$组播源
CCTV7,http://123.56.129.203:5431/rtp/225.1.8.107:8024
CCTV7,http://123.113.249.203:8888/udp/239.3.1.61:8104
CCTV7,http://123.117.174.237:30000/rtp/239.3.1.61:8104
CCTV7,http://183.144.192.51:6868/rtp/233.50.201.120:5140
CCTV7,http://60.26.63.45:8000/udp/225.1.1.138:5002
CCTV7,http://113.100.72.88:8899/udp/239.77.1.159:5146
CCTV7,http://222.129.139.229:8888/rtp/239.3.1.61:8104$组播源
CCTV7,http://115.49.74.158:4000/rtp/225.1.4.7:1036$组播源
CCTV7,http://114.83.223.132:9999/rtp/239.45.3.56:5140$组播源
CCTV7,http://114.252.238.87:8000/rtp/239.3.1.61:8104
CCTV7,http://114.243.110.0:4000/rtp/239.3.1.61:8104$dsj
CCTV7,http://119.32.12.32:2901/udp/224.1.100.27:11111
CCTV7,http://ikuai.zlsip.top:4022/rtp/239.3.1.61:8104
CCTV7,http://sweetown.fun:4000/rtp/239.3.1.61:8104
CCTV7,http://125.82.171.210:8888/rtp/235.254.198.56:1500$组播源
CCTV7,http://123.113.187.204:8000/rtp/239.3.1.61:8104
CCTV7,http://114.252.236.205:8000/rtp/239.3.1.61:8104
CCTV7,http://114.249.229.24:8888/udp/239.3.1.61:8104
CCTV7,http://114.83.223.132:9999/udp/239.45.3.56:5140
CCTV7,http://60.2.190.206:4000/rtp/239.253.92.194:6059$组播源
CCTV7,http://123.56.129.203:5431/rtp/225.1.8.7:8104
CCTV7,http://114.252.238.87:8000/udp/239.3.1.61:8104
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059
CCTV7,http://111.196.135.75:8686/rtp/239.3.1.61:8104$dsj
CCTV7,http://123.113.187.204:8000/udp/239.3.1.61:8104
CCTV7,http://111.196.129.152:20000/udp/239.3.1.61:8104
CCTV7,http://111.196.129.152:20000/rtp/239.3.1.61:8104
CCTV7,http://60.7.56.33:4000/udp/239.253.92.194:6059
CCTV7,http://222.129.139.91:8888/udp/239.3.1.61:8104
CCTV7,http://114.249.215.204:9888/udp/239.3.1.61:8104
CCTV7,http://125.82.168.238:8888/rtp/235.254.198.56:1500$组播源
CCTV7,http://221.219.79.161:4000/udp/239.3.1.61:8104
CCTV7,http://171.107.73.129:4000/udp/239.81.0.19:4056
CCTV7,http://125.33.89.106:5566/udp/239.3.1.61:8104
CCTV7,http://115.171.80.176:1688/udp/225.1.8.107:8024
CCTV7,http://221.222.162.206:8888/rtp/239.3.1.61:8104
CCTV7,http://113.13.242.220:4022/udp/239.81.0.116:4056
CCTV7,http://114.243.110.0:4000/rtp/239.3.1.61:8104
CCTV7,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.159:6000$组播源
CCTV7,http://221.219.79.161:4000/rtp/239.3.1.61:8104$组播源
CCTV7,http://ha.xushining.com:50000/udp/225.1.1.138:5002
CCTV7,http://222.129.139.229:8888/udp/239.3.1.61:8104
CCTV7,http://60.2.190.206:4000/udp/239.253.92.194:6059
CCTV7,http://125.82.171.210:8888/rtp/235.254.198.4:1292$组播源
CCTV7,http://123.113.249.203:8888/rtp/239.3.1.61:8104
CCTV7,http://nas.hssvm.com:8888/udp/225.1.1.138:5002$订阅源
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$1920x1080
CCTV7,http://114.252.239.133:9876/udp/239.3.1.61:8104
CCTV7,http://nas.laoknas.com:9000/rtp/232.0.0.136:1234$组播源
CCTV7,http://221.219.79.161:4000/rtp/239.3.1.61:8104
CCTV7,http://221.219.96.192:8012/rtp/239.3.1.61:8104?$北京联通
CCTV7,http://117.32.84.31:8025/rtp/239.112.205.83:5140$组播源
CCTV7,http://14.19.168.64:4022/udp/239.77.1.159:5146
CCTV7,http://123.117.237.15:8680/rtp/239.3.1.61:8104
CCTV7,http://171.107.73.129:4000/udp/239.81.0.116:4056
CCTV7,http://www.erbao1981.top:8188/udp/239.76.253.157:9000
CCTV7,http://sweetown.fun:4000/rtp/239.3.1.61:8104$1920x1080
CCTV7,http://113.65.5.217:85/udp/239.77.1.159:5146
CCTV7,http://123.113.187.204:8000/rtp/239.3.1.61:8104$组播源
CCTV7,http://113.13.242.220:4022/udp/239.81.0.19:4056
CCTV7,http://115.49.74.158:4000/rtp/225.1.4.76:1105$组播源
CCTV7,http://114.249.230.215:9888/udp/239.3.1.61:8104
CCTV7,http://221.219.79.161:4000/rtp/239.3.1.61:8104$dsj
CCTV7,http://114.243.110.0:4000/rtp/239.3.1.61:8104$组播源
CCTV7,http://111.196.135.75:8686/rtp/239.3.1.61:8104$组播源
CCTV7,http://222.129.139.229:8888/rtp/239.3.1.61:8104
CCTV7,http://123.157.31.182:7912/rtp/233.50.201.120:5140$组播源
CCTV7,http://115.171.80.176:1688/udp/225.1.8.7:8104
CCTV8,http://123.122.162.7:19999/udp/239.3.1.175:8001
CCTV8,http://14.19.168.64:4022/udp/239.77.0.172:5146
CCTV8,http://www.erbao1981.top:8188/udp/239.76.253.158:9000
CCTV8,http://111.196.135.75:8686/rtp/239.3.1.175:8001$dsj
CCTV8,http://125.82.168.238:8888/rtp/235.254.198.57:1504$组播源
CCTV8,http://125.33.89.106:5566/udp/239.3.1.175:8001
CCTV8,http://114.252.238.87:8000/rtp/239.3.1.175:8001$组播源
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060$组播源
CCTV8,http://113.65.5.217:85/udp/239.77.0.172:5146
CCTV8,http://114.249.229.24:8888/udp/239.3.1.175:8001
CCTV8,http://115.49.74.158:4000/rtp/225.1.4.161:1197$组播源
CCTV8,http://114.249.230.215:9888/udp/239.3.1.175:8001
CCTV8,http://123.117.174.237:30000/rtp/239.3.1.175:8001
CCTV8,http://222.188.164.181:4022/rtp/239.49.8.77:8000$组播源
CCTV8,http://117.32.84.31:8025/rtp/239.112.205.224:5140$组播源
CCTV8,http://60.2.190.206:4000/rtp/239.253.92.195:6060
CCTV8,http://123.157.31.182:7912/rtp/233.50.201.199:5140$组播源
